N1 = 6, N2 = 30, n1_col = 125000, n2_col = 500000, tau = 0.02
2.08	3.06274	1.99861	1.99749	3.23844	1.84566	1.84564
2.1	3.05374	2.00299	2.00211	3.22935	1.85021	1.85018
2.12	3.04497	2.00735	2.00652	3.22038	1.85469	1.85468
2.14	3.03664	2.0114	2.0108	3.21152	1.85912	1.85911
2.16	3.02818	2.0156	2.01506	3.20268	1.86353	1.86354
2.18	3.01989	2.01979	2.01916	3.194	1.86785	1.86789
2.2	3.01178	2.02386	2.0232	3.18534	1.87217	1.87223
2.22	3.00368	2.02789	2.02727	3.1768	1.87645	1.8765
2.24	2.99564	2.03204	2.03117	3.16839	1.88065	1.88071
2.26	2.9877	2.03615	2.03498	3.16004	1.88482	1.88489
2.28	2.9799	2.04012	2.03881	3.15178	1.88895	1.88902
2.3	2.97228	2.04403	2.04253	3.14356	1.89306	1.89313
2.32	2.96476	2.04779	2.04629	3.13541	1.89713	1.89721
2.34	2.95721	2.05153	2.05009	3.12734	1.90117	1.90124
2.36	2.94982	2.05528	2.05374	3.11935	1.90515	1.90524
2.38	2.94257	2.05895	2.05731	3.11148	1.90909	1.90918
2.4	2.93527	2.06261	2.06095	3.10369	1.913	1.91306
2.42	2.92814	2.06604	2.06465	3.09603	1.91686	1.91687
2.44	2.92084	2.06956	2.06844	3.08838	1.92067	1.92069
2.46	2.91392	2.07295	2.07197	3.0808	1.92444	1.9245
2.48	2.90688	2.07651	2.07545	3.07333	1.92818	1.92823
2.5	2.90018	2.07974	2.07892	3.06594	1.93187	1.93194
2.52	2.89351	2.08304	2.08229	3.05854	1.93559	1.93561
2.54	2.88674	2.08641	2.08568	3.05126	1.93923	1.93926
2.56	2.88033	2.08961	2.0889	3.04403	1.94284	1.94288
2.58	2.87373	2.09285	2.09225	3.03689	1.94642	1.94643
2.6	2.86726	2.09599	2.09559	3.02983	1.94995	1.94996
2.62	2.86091	2.09913	2.0988	3.02283	1.95346	1.95345
2.64	2.8546	2.10223	2.10201	3.01592	1.95694	1.95688
2.66	2.84858	2.10525	2.10501	3.00912	1.96034	1.96028
2.68	2.84253	2.10822	2.10808	3.00233	1.96373	1.96368
2.7	2.83655	2.11129	2.111	2.99561	1.9671	1.96704
2.72	2.83035	2.11437	2.11411	2.98894	1.97043	1.97037
2.74	2.82441	2.11733	2.11709	2.98235	1.97372	1.97368
2.76	2.81854	2.12029	2.12	2.97581	1.977	1.97694
2.78	2.81277	2.12311	2.12295	2.96936	1.98023	1.98016
2.8	2.80725	2.12581	2.12578	2.96298	1.98341	1.98335
2.82	2.80157	2.12862	2.12864	2.95663	1.98657	1.98655
2.84	2.79611	2.13134	2.13138	2.95039	1.98967	1.98968
2.86	2.79055	2.13406	2.13422	2.94417	1.99277	1.99281
2.88	2.78516	2.13674	2.13693	2.93803	1.99584	1.99588
2.9	2.77996	2.13928	2.13959	2.93194	1.99888	1.99893
2.92	2.77472	2.14192	2.1422	2.9259	2.0019	2.00194
2.94	2.76969	2.14441	2.14475	2.91993	2.00488	2.00493
2.96	2.76452	2.14699	2.14732	2.91402	2.00784	2.00788
2.98	2.75953	2.14955	2.14976	2.90819	2.01075	2.01081
3	2.75449	2.15214	2.1522	2.90243	2.01363	2.01369
3.02	2.74937	2.1547	2.15477	2.89669	2.0165	2.01656
3.04	2.7445	2.1571	2.15724	2.89104	2.01934	2.01937
3.06	2.73959	2.15954	2.15971	2.88544	2.02212	2.02218
3.08	2.73486	2.16192	2.16206	2.87987	2.02491	2.02497
3.1	2.73013	2.16432	2.16438	2.87433	2.02767	2.02775
3.12	2.72543	2.16669	2.16671	2.86888	2.0304	2.03047
3.14	2.72104	2.16888	2.16891	2.86348	2.03309	2.03318
3.16	2.7164	2.1712	2.17123	2.85812	2.03576	2.03587
3.18	2.71188	2.17348	2.17347	2.85283	2.03841	2.0385
3.2	2.7074	2.17575	2.17569	2.84761	2.04101	2.04112
3.22	2.70293	2.178	2.1779	2.84242	2.04361	2.04372
3.24	2.69872	2.18013	2.17999	2.83729	2.04617	2.04628
3.26	2.69435	2.18229	2.1822	2.83221	2.04872	2.04881
3.28	2.69013	2.18441	2.1843	2.82715	2.05125	2.05135
3.3	2.68598	2.18647	2.18638	2.82217	2.05374	2.05384
3.32	2.682	2.18843	2.18841	2.81723	2.0562	2.05631
3.34	2.67787	2.19046	2.19051	2.81237	2.05864	2.05874
3.36	2.67375	2.19257	2.19252	2.80754	2.06104	2.06117
3.38	2.66971	2.19462	2.19451	2.8027	2.06347	2.06359
3.4	2.66581	2.19658	2.19645	2.79796	2.06583	2.06596
3.42	2.66199	2.19846	2.19839	2.79326	2.06818	2.0683
3.44	2.65825	2.20034	2.20024	2.7886	2.07051	2.07064
3.46	2.65459	2.20217	2.20208	2.78397	2.07282	2.07295
3.48	2.65092	2.20401	2.20391	2.7794	2.07511	2.07524
3.5	2.64736	2.20579	2.20569	2.77491	2.07735	2.07749
3.52	2.6438	2.20754	2.2075	2.77045	2.07958	2.07972
3.54	2.6402	2.20934	2.2093	2.766	2.0818	2.08194
3.56	2.63673	2.21106	2.21104	2.76161	2.084	2.08414
3.58	2.63305	2.21284	2.21294	2.75727	2.08617	2.08631
3.6	2.62964	2.21455	2.21464	2.75297	2.08832	2.08846
3.62	2.62624	2.21627	2.21632	2.74872	2.09044	2.09058
3.64	2.62271	2.21804	2.21808	2.74452	2.09255	2.09268
3.66	2.61937	2.21968	2.21979	2.74034	2.09465	2.09476
3.68	2.61606	2.22134	2.22144	2.7362	2.09672	2.09682
3.7	2.61278	2.22302	2.22304	2.73209	2.09878	2.09887
3.72	2.60964	2.22453	2.22467	2.72804	2.1008	2.1009
3.74	2.60647	2.22619	2.22618	2.72402	2.10282	2.10291
3.76	2.60334	2.22777	2.22773	2.72006	2.10479	2.1049
3.78	2.60018	2.22936	2.22929	2.71612	2.10676	2.10687
3.8	2.59707	2.23095	2.23081	2.71221	2.10871	2.10883
3.82	2.59415	2.23245	2.23224	2.70833	2.11065	2.11077
3.84	2.59115	2.23399	2.2337	2.70449	2.11257	2.11269
3.86	2.58821	2.23548	2.23515	2.70071	2.11446	2.11458
3.88	2.58527	2.23698	2.23659	2.69694	2.11634	2.11647
3.9	2.58235	2.23839	2.2381	2.69322	2.1182	2.11833
3.92	2.57962	2.23978	2.23943	2.68954	2.12004	2.12017
3.94	2.57677	2.24124	2.24083	2.68589	2.12186	2.122
3.96	2.57404	2.24258	2.24221	2.68226	2.12367	2.12381
3.98	2.57137	2.24387	2.2436	2.67871	2.12545	2.12558
4	2.56873	2.24518	2.24493	2.6752	2.1272	2.12734
4.02	2.56612	2.24647	2.24625	2.67169	2.12897	2.12909
4.04	2.56347	2.24781	2.24756	2.66822	2.1307	2.13083
4.06	2.56093	2.24906	2.24884	2.6648	2.13242	2.13253
4.08	2.5584	2.25032	2.25012	2.66139	2.13412	2.13424
4.1	2.55583	2.25162	2.25138	2.65801	2.13582	2.13591
4.12	2.55327	2.25287	2.2527	2.65469	2.13749	2.13757
4.14	2.55072	2.25413	2.25399	2.65139	2.13914	2.13922
4.16	2.54821	2.25537	2.25525	2.64813	2.14077	2.14085
4.18	2.54589	2.25661	2.25633	2.64488	2.14241	2.14246
4.2	2.54352	2.2578	2.25752	2.64167	2.14402	2.14406
4.22	2.54124	2.25894	2.25866	2.6385	2.1456	2.14564
4.24	2.53897	2.26	2.25987	2.63536	2.14718	2.1472
4.26	2.53675	2.26112	2.26097	2.63224	2.14875	2.14876
4.28	2.53438	2.26225	2.2622	2.62915	2.15029	2.15031
4.3	2.53222	2.26336	2.26326	2.62609	2.15182	2.15184
4.32	2.52997	2.26446	2.2644	2.62307	2.15333	2.15335
4.34	2.52783	2.2655	2.26551	2.62008	2.15482	2.15485
4.36	2.52572	2.26653	2.26658	2.61712	2.15631	2.15632
4.38	2.52358	2.26758	2.26767	2.61417	2.15778	2.1578
4.4	2.52146	2.26862	2.26876	2.61126	2.15923	2.15926
4.42	2.51936	2.26962	2.26985	2.60838	2.16066	2.16071
4.44	2.51729	2.27066	2.27088	2.60552	2.16209	2.16213
4.46	2.51526	2.27164	2.27194	2.60269	2.16351	2.16355
4.48	2.51333	2.27262	2.27289	2.59988	2.16491	2.16495
4.5	2.51141	2.27357	2.27385	2.59711	2.16629	2.16634
4.52	2.50947	2.27455	2.27481	2.59437	2.16767	2.16771
4.54	2.50754	2.27551	2.27579	2.59165	2.16902	2.16908
4.56	2.5056	2.27648	2.27675	2.58897	2.17036	2.17041
4.58	2.50374	2.27742	2.27768	2.58628	2.17171	2.17175
4.6	2.50185	2.27834	2.27865	2.58365	2.17304	2.17306
4.62	2.50001	2.27926	2.27957	2.58104	2.17434	2.17437
4.64	2.4982	2.28016	2.28047	2.57845	2.17564	2.17566
4.66	2.49642	2.28106	2.28136	2.57589	2.17692	2.17694
4.68	2.49462	2.28195	2.28227	2.57334	2.17819	2.17821
4.7	2.49283	2.28284	2.28317	2.57082	2.17945	2.17948
4.72	2.49121	2.28366	2.28397	2.56834	2.18069	2.18071
4.74	2.48951	2.2845	2.28482	2.56587	2.18193	2.18195
4.76	2.48783	2.28534	2.28567	2.56343	2.18315	2.18317
4.78	2.4862	2.28613	2.28651	2.56101	2.18436	2.18438
4.8	2.48454	2.28695	2.28735	2.55862	2.18555	2.18558
4.82	2.48294	2.28776	2.28814	2.55624	2.18674	2.18676
4.84	2.48136	2.28855	2.28893	2.55388	2.18792	2.18794
4.86	2.47981	2.28933	2.28969	2.55155	2.18909	2.1891
4.88	2.4783	2.29004	2.29049	2.54926	2.19024	2.19025
4.9	2.47681	2.2908	2.29122	2.54698	2.19138	2.19139
4.92	2.47532	2.29156	2.29196	2.54472	2.19251	2.19251
4.94	2.47385	2.29228	2.29271	2.54247	2.19364	2.19364
4.96	2.47237	2.29303	2.29343	2.54024	2.19475	2.19476
4.98	2.4709	2.29374	2.2942	2.53804	2.19585	2.19585
5	2.46943	2.2945	2.29491	2.53585	2.19694	2.19695
5.02	2.46801	2.2952	2.29562	2.53371	2.19802	2.19802
5.04	2.46659	2.29591	2.29634	2.53155	2.1991	2.1991
5.06	2.46519	2.29661	2.29703	2.52944	2.20016	2.20015
5.08	2.46381	2.29732	2.29771	2.52734	2.2012	2.20121
5.1	2.46248	2.29797	2.29839	2.52526	2.20224	2.20225
5.12	2.46115	2.29864	2.29905	2.5232	2.20327	2.20328
5.14	2.45982	2.2993	2.29973	2.52117	2.20428	2.2043
5.16	2.45851	2.29995	2.30038	2.51916	2.20529	2.2053
5.18	2.45719	2.30061	2.30104	2.51715	2.20629	2.2063
5.2	2.45594	2.30124	2.30165	2.51518	2.20728	2.20728
5.22	2.45468	2.30185	2.3023	2.51322	2.20827	2.20826
5.24	2.45345	2.30249	2.3029	2.51128	2.20923	2.20923
5.26	2.45223	2.30312	2.30349	2.50936	2.21019	2.21019
5.28	2.45103	2.30371	2.30409	2.50746	2.21114	2.21115
5.3	2.44985	2.30433	2.30465	2.50557	2.21209	2.21209
5.32	2.44872	2.3049	2.30521	2.50371	2.21302	2.21302
5.34	2.44757	2.30549	2.30577	2.50187	2.21394	2.21394
5.36	2.44643	2.30608	2.30632	2.50004	2.21485	2.21486
5.38	2.44527	2.30667	2.30689	2.49823	2.21575	2.21576
5.4	2.44418	2.30722	2.30743	2.49643	2.21666	2.21666
5.42	2.44305	2.30778	2.308	2.49466	2.21754	2.21755
5.44	2.44199	2.30833	2.30852	2.4929	2.21842	2.21843
5.46	2.4409	2.30886	2.30907	2.49116	2.2193	2.2193
5.48	2.43982	2.30941	2.30961	2.48943	2.22015	2.22016
5.5	2.43876	2.30992	2.31016	2.48771	2.22101	2.22102
5.52	2.43774	2.31045	2.31065	2.48603	2.22185	2.22187
5.54	2.43671	2.31095	2.31118	2.48436	2.22269	2.2227
5.56	2.43572	2.31144	2.31167	2.48269	2.22352	2.22354
5.58	2.43468	2.31195	2.31221	2.48105	2.22434	2.22435
5.6	2.43367	2.31246	2.31271	2.47941	2.22516	2.22517
5.62	2.43269	2.31295	2.3132	2.4778	2.22597	2.22598
5.64	2.43171	2.31344	2.31369	2.47619	2.22678	2.22678
5.66	2.43078	2.31391	2.31416	2.4746	2.22757	2.22757
5.68	2.42986	2.31436	2.31462	2.47303	2.22835	2.22836
5.7	2.42891	2.31482	2.31511	2.47149	2.22912	2.22913
5.72	2.42797	2.31529	2.31558	2.46995	2.2299	2.2299
5.74	2.42706	2.31575	2.31603	2.46843	2.23066	2.23066
5.76	2.42617	2.31621	2.31646	2.46693	2.2314	2.23141
5.78	2.42529	2.31664	2.3169	2.46544	2.23216	2.23215
5.8	2.42441	2.31709	2.31734	2.46397	2.23289	2.23288
5.82	2.42354	2.31753	2.31777	2.46251	2.23362	2.23361
5.84	2.4227	2.31795	2.31819	2.46106	2.23435	2.23434
5.86	2.42187	2.31838	2.31859	2.45962	2.23507	2.23505
5.88	2.42099	2.31883	2.31902	2.45819	2.23578	2.23577
5.9	2.42018	2.31925	2.31941	2.45679	2.23649	2.23647
5.92	2.41936	2.31966	2.31981	2.45539	2.23718	2.23717
5.94	2.41856	2.32006	2.32021	2.45401	2.23787	2.23786
5.96	2.41775	2.32046	2.32063	2.45265	2.23856	2.23855
5.98	2.41695	2.32087	2.32103	2.45129	2.23924	2.23922
6	2.41617	2.32126	2.32141	2.44995	2.23991	2.23989
6.02	2.4154	2.32165	2.32179	2.44862	2.24057	2.24056
6.04	2.41466	2.32201	2.32216	2.4473	2.24123	2.24122
6.06	2.41389	2.32241	2.32254	2.446	2.24188	2.24187
6.08	2.41315	2.32278	2.32291	2.44471	2.24253	2.24251
6.1	2.41242	2.32314	2.32328	2.44343	2.24317	2.24315
6.12	2.4117	2.3235	2.32364	2.44217	2.2438	2.24378
6.14	2.41098	2.32385	2.32401	2.44091	2.24443	2.24441
6.16	2.41031	2.32418	2.32435	2.43966	2.24505	2.24504
6.18	2.40961	2.32453	2.3247	2.43842	2.24567	2.24566
6.2	2.40894	2.32485	2.32505	2.4372	2.24628	2.24627
6.22	2.40827	2.32519	2.32537	2.43599	2.24688	2.24687
6.24	2.40758	2.32554	2.32572	2.43479	2.24748	2.24747
6.26	2.40693	2.32586	2.32604	2.43361	2.24807	2.24806
6.28	2.40628	2.32619	2.32637	2.43243	2.24866	2.24866
6.3	2.40562	2.32653	2.32669	2.43126	2.24924	2.24924
6.32	2.40499	2.32684	2.32701	2.43012	2.24982	2.24981
6.34	2.40436	2.32717	2.32731	2.42898	2.25039	2.25038
6.36	2.40374	2.32749	2.32761	2.42785	2.25095	2.25095
6.38	2.40311	2.3278	2.32793	2.42673	2.25151	2.25151
6.4	2.40249	2.32811	2.32823	2.42562	2.25207	2.25206
6.42	2.40191	2.3284	2.32853	2.42452	2.25261	2.25261
6.44	2.40132	2.32871	2.32881	2.42344	2.25316	2.25315
6.46	2.40073	2.32899	2.32911	2.42236	2.25369	2.25369
6.48	2.40017	2.32927	2.3294	2.4213	2.25422	2.25422
6.5	2.39958	2.32957	2.32968	2.42024	2.25475	2.25476
6.52	2.399	2.32985	2.32998	2.4192	2.25527	2.25528
6.54	2.39844	2.33013	2.33027	2.41816	2.25579	2.25579
6.56	2.3979	2.3304	2.33053	2.41713	2.25631	2.25631
6.58	2.39735	2.33068	2.33081	2.41612	2.25681	2.25681
6.6	2.39679	2.33096	2.33108	2.41511	2.25732	2.25731
6.62	2.39628	2.33122	2.33134	2.41412	2.25782	2.25781
6.64	2.39575	2.33148	2.3316	2.41313	2.25831	2.25831
6.66	2.39523	2.33174	2.33187	2.41214	2.2588	2.2588
6.68	2.39472	2.33199	2.33212	2.41118	2.25929	2.25928
6.7	2.39421	2.33224	2.33239	2.41021	2.25977	2.25976
6.72	2.39371	2.33248	2.33265	2.40927	2.26024	2.26024
6.74	2.39321	2.33274	2.33289	2.40833	2.26071	2.26071
6.76	2.39273	2.33297	2.33314	2.40739	2.26118	2.26118
6.78	2.39223	2.33322	2.33338	2.40646	2.26164	2.26164
6.8	2.39176	2.33345	2.33363	2.40555	2.2621	2.2621
6.82	2.39129	2.33368	2.33387	2.40464	2.26255	2.26256
6.84	2.39081	2.3339	2.33412	2.40374	2.263	2.26301
6.86	2.39035	2.33413	2.33436	2.40285	2.26344	2.26345
6.88	2.3899	2.33435	2.33459	2.40197	2.26388	2.26389
6.9	2.38945	2.33458	2.3348	2.4011	2.26432	2.26433
6.92	2.38901	2.3348	2.33502	2.40023	2.26475	2.26476
6.94	2.38859	2.33501	2.33523	2.39938	2.26518	2.26519
6.96	2.38815	2.33523	2.33546	2.39853	2.2656	2.26562
6.98	2.38771	2.33545	2.33567	2.39768	2.26602	2.26604
7	2.38729	2.33567	2.33587	2.39685	2.26644	2.26645
7.02	2.38688	2.33587	2.33609	2.39603	2.26685	2.26686
7.04	2.38647	2.33608	2.33629	2.39522	2.26726	2.26727
7.06	2.38606	2.33628	2.3365	2.39441	2.26766	2.26767
7.08	2.38566	2.33647	2.33671	2.39361	2.26806	2.26807
7.1	2.38525	2.33667	2.33691	2.39282	2.26846	2.26847
7.12	2.38487	2.33687	2.3371	2.39203	2.26885	2.26886
7.14	2.38448	2.33706	2.3373	2.39125	2.26924	2.26925
7.16	2.3841	2.33725	2.33749	2.39049	2.26962	2.26964
7.18	2.3837	2.33746	2.33768	2.38972	2.27	2.27002
7.2	2.38333	2.33765	2.33786	2.38896	2.27038	2.2704
7.22	2.38297	2.33783	2.33804	2.38822	2.27076	2.27077
7.24	2.38261	2.33802	2.33821	2.38748	2.27113	2.27114
7.26	2.38224	2.3382	2.33839	2.38674	2.27149	2.27151
7.28	2.38189	2.33838	2.33857	2.38602	2.27186	2.27187
7.3	2.38152	2.33856	2.33875	2.3853	2.27222	2.27223
7.32	2.38118	2.33873	2.33893	2.38458	2.27258	2.27259
7.34	2.38084	2.3389	2.33909	2.38388	2.27293	2.27294
7.36	2.38051	2.33907	2.33926	2.38318	2.27328	2.27329
7.38	2.38018	2.33924	2.33942	2.38248	2.27363	2.27364
7.4	2.37983	2.33941	2.33959	2.38179	2.27397	2.27398
7.42	2.37951	2.33957	2.33976	2.38111	2.27431	2.27432
7.44	2.37919	2.33974	2.33991	2.38044	2.27465	2.27466
7.46	2.37888	2.33989	2.34007	2.37977	2.27498	2.27499
7.48	2.37856	2.34005	2.34023	2.3791	2.27531	2.27533
7.5	2.37825	2.34021	2.34038	2.37845	2.27564	2.27566
7.52	2.37793	2.34037	2.34053	2.3778	2.27597	2.27598
7.54	2.37763	2.34053	2.34068	2.37716	2.27629	2.2763
7.56	2.37733	2.34068	2.34082	2.37652	2.27661	2.27662
7.58	2.37704	2.34083	2.34096	2.37589	2.27692	2.27694
7.6	2.37675	2.34097	2.34111	2.37526	2.27723	2.27725
7.62	2.37647	2.34112	2.34125	2.37464	2.27754	2.27756
7.64	2.37618	2.34127	2.34139	2.37403	2.27785	2.27787
7.66	2.3759	2.34141	2.34153	2.37342	2.27816	2.27817
7.68	2.37561	2.34156	2.34167	2.37282	2.27846	2.27847
7.7	2.37533	2.3417	2.34181	2.37222	2.27875	2.27877
7.72	2.37505	2.34184	2.34194	2.37163	2.27905	2.27907
7.74	2.37479	2.34198	2.34207	2.37105	2.27934	2.27936
7.76	2.37453	2.34211	2.3422	2.37047	2.27963	2.27965
7.78	2.37427	2.34224	2.34233	2.36989	2.27992	2.27994
7.8	2.37401	2.34238	2.34245	2.36933	2.2802	2.28022
7.82	2.37375	2.34251	2.34258	2.36876	2.28048	2.2805
7.84	2.3735	2.34264	2.3427	2.36821	2.28076	2.28078
7.86	2.37326	2.34276	2.34281	2.36765	2.28103	2.28106
7.88	2.37302	2.34289	2.34293	2.36711	2.28131	2.28133
7.9	2.37277	2.34301	2.34306	2.36657	2.28158	2.2816
7.92	2.37252	2.34313	2.34318	2.36603	2.28185	2.28187
7.94	2.37229	2.34325	2.3433	2.3655	2.28211	2.28213
7.96	2.37206	2.34336	2.34342	2.36497	2.28238	2.2824
7.98	2.37183	2.34348	2.34353	2.36445	2.28263	2.28266
8	2.3716	2.34359	2.34365	2.36394	2.28289	2.28292
8.02	2.37138	2.3437	2.34376	2.36342	2.28315	2.28317
8.04	2.37115	2.34381	2.34387	2.36292	2.2834	2.28342
8.06	2.37093	2.34393	2.34398	2.36241	2.28366	2.28368
8.08	2.37071	2.34404	2.34409	2.36192	2.2839	2.28392
8.1	2.37049	2.34415	2.3442	2.36142	2.28415	2.28417
8.12	2.37027	2.34426	2.34431	2.36094	2.28439	2.28442
8.14	2.37006	2.34436	2.34441	2.36046	2.28464	2.28465
8.16	2.36985	2.34447	2.34451	2.35998	2.28488	2.28489
8.18	2.36965	2.34457	2.34461	2.3595	2.28511	2.28513
