# v_cut = 5, tau = 0.02
#1) N = 10, n_col = 1000
#2) N = 10, n_col = 5000
#3) N = 10, n_col = 10000
#4) N = 10, n_col = 25000
#5) N = 30, n_col = 250000
1.12	3.83957	3.82369	3.81993	3.8076	3.80217
1.14	3.82628	3.80791	3.80719	3.79337	3.78735
1.16	3.81242	3.79597	3.79364	3.77911	3.77257
1.18	3.80377	3.78226	3.7805	3.76431	3.75799
1.2	3.78637	3.76813	3.76587	3.74973	3.74365
1.22	3.77077	3.75359	3.74726	3.73595	3.72942
1.24	3.74696	3.73976	3.73311	3.72189	3.71528
1.26	3.7306	3.72355	3.71976	3.70732	3.7013
1.28	3.71804	3.70757	3.70544	3.6931	3.68757
1.3	3.70132	3.69501	3.69223	3.67866	3.67395
1.32	3.69063	3.67987	3.67875	3.66436	3.66056
1.34	3.67605	3.66616	3.66641	3.6503	3.64725
1.36	3.65753	3.65364	3.6516	3.63593	3.63399
1.38	3.6403	3.64077	3.63903	3.62323	3.62083
1.4	3.63003	3.62683	3.62732	3.60922	3.60798
1.42	3.61469	3.6146	3.61505	3.59639	3.59521
1.44	3.60235	3.60306	3.60228	3.58236	3.58247
1.46	3.5918	3.58941	3.59009	3.57038	3.56986
1.48	3.5687	3.57814	3.57866	3.55805	3.55749
1.5	3.5582	3.56451	3.56723	3.54475	3.54507
1.52	3.54601	3.54999	3.55536	3.53254	3.53275
1.54	3.54049	3.53765	3.54323	3.52073	3.52063
1.56	3.52961	3.52538	3.53331	3.50805	3.50867
1.58	3.52018	3.51156	3.52003	3.49621	3.49688
1.6	3.5112	3.50086	3.50817	3.48468	3.48523
1.62	3.49321	3.48988	3.49794	3.4726	3.47349
1.64	3.47741	3.47899	3.48832	3.46137	3.46206
1.66	3.46644	3.4682	3.47689	3.44951	3.45083
1.68	3.45614	3.45453	3.46315	3.43803	3.43954
1.7	3.44759	3.44469	3.45102	3.42662	3.42848
1.72	3.43505	3.43464	3.44049	3.41575	3.41757
1.74	3.42846	3.424	3.43103	3.40542	3.40669
1.76	3.42031	3.41422	3.42066	3.39445	3.39599
1.78	3.40788	3.40193	3.40789	3.38304	3.38528
1.8	3.40263	3.39027	3.39814	3.37285	3.37471
1.82	3.39625	3.37935	3.38859	3.36257	3.36418
1.84	3.38973	3.36675	3.37754	3.35198	3.3538
1.86	3.38255	3.35747	3.36712	3.34106	3.34356
1.88	3.37028	3.34698	3.35651	3.33018	3.33342
1.9	3.36322	3.33786	3.34753	3.32003	3.32336
1.92	3.35194	3.32883	3.33475	3.30966	3.3134
1.94	3.34256	3.31787	3.32377	3.30063	3.30364
1.96	3.32558	3.30888	3.31358	3.29042	3.29402
1.98	3.32052	3.29977	3.30177	3.28091	3.28453
2	3.31275	3.28857	3.29272	3.27129	3.27503
2.02	3.30213	3.27798	3.2814	3.26174	3.26564
2.04	3.28876	3.26824	3.27226	3.25229	3.25628
2.06	3.28091	3.25813	3.2633	3.24248	3.24699
2.08	3.2675	3.2491	3.25344	3.2332	3.23781
2.1	3.25907	3.24113	3.24499	3.22354	3.22877
2.12	3.25221	3.23169	3.23515	3.21479	3.21977
2.14	3.23576	3.22275	3.22658	3.20555	3.21089
2.16	3.22581	3.21407	3.21676	3.19711	3.20225
2.18	3.21935	3.20541	3.20651	3.18791	3.1935
2.2	3.20601	3.1976	3.19828	3.1788	3.18493
2.22	3.20008	3.18873	3.19024	3.17042	3.17637
2.24	3.19096	3.17889	3.18246	3.16198	3.16789
2.26	3.18488	3.1701	3.17462	3.1536	3.15942
2.28	3.17335	3.16272	3.16586	3.14532	3.15109
2.3	3.16543	3.15506	3.15672	3.13713	3.14288
2.32	3.15512	3.14713	3.14963	3.12947	3.13475
2.34	3.14375	3.13885	3.14055	3.1212	3.12674
2.36	3.13376	3.13152	3.13307	3.11309	3.11887
2.38	3.12069	3.12196	3.12606	3.1051	3.11093
2.4	3.11373	3.11485	3.11888	3.09729	3.10317
2.42	3.09873	3.10706	3.11074	3.08981	3.09545
2.44	3.09056	3.09916	3.10266	3.08228	3.08783
2.46	3.08164	3.09205	3.0954	3.07493	3.08028
2.48	3.07646	3.08453	3.08923	3.06705	3.07285
2.5	3.06583	3.07854	3.08177	3.05961	3.06537
2.52	3.05556	3.07043	3.07453	3.05198	3.05797
2.54	3.05084	3.06347	3.06739	3.04453	3.0507
2.56	3.04225	3.05635	3.05998	3.03769	3.04343
2.58	3.03382	3.04921	3.052	3.03028	3.03636
2.6	3.02559	3.04202	3.04443	3.02285	3.02935
2.62	3.01912	3.03449	3.03768	3.01575	3.02237
2.64	3.01241	3.02799	3.02996	3.00878	3.01546
2.66	3.0062	3.02088	3.02152	3.00208	3.00862
2.68	2.99889	3.01306	3.01515	2.9951	3.00182
2.7	2.99241	3.00582	3.00851	2.98791	2.99512
2.72	2.98441	2.99891	3.00144	2.98067	2.98843
2.74	2.97417	2.99202	2.99533	2.97412	2.98186
2.76	2.96298	2.98622	2.98839	2.96803	2.97535
2.78	2.95688	2.97825	2.98179	2.96123	2.96893
2.8	2.95182	2.97208	2.97392	2.95449	2.96255
2.82	2.94673	2.96608	2.96842	2.94804	2.95625
2.84	2.93659	2.95938	2.96244	2.9417	2.95006
2.86	2.93158	2.95323	2.95665	2.93534	2.94388
2.88	2.92755	2.94747	2.95088	2.92885	2.93779
2.9	2.91867	2.93984	2.94475	2.92272	2.93172
2.92	2.91276	2.93392	2.93785	2.91655	2.92575
2.94	2.90651	2.92827	2.93262	2.91063	2.91976
2.96	2.89997	2.92284	2.92643	2.90468	2.9139
2.98	2.89487	2.91778	2.92096	2.8988	2.90806
3	2.88862	2.91238	2.91547	2.89319	2.90227
3.02	2.88011	2.90583	2.90947	2.88724	2.89658
3.04	2.87074	2.90032	2.90222	2.88171	2.89092
3.06	2.86593	2.89463	2.89699	2.87622	2.88526
3.08	2.86096	2.8892	2.89084	2.87082	2.87964
3.1	2.85574	2.88395	2.88587	2.86514	2.87408
3.12	2.85097	2.87788	2.88069	2.85965	2.86857
3.14	2.84255	2.87277	2.87556	2.85407	2.86316
3.16	2.83721	2.86739	2.86957	2.84871	2.85782
3.18	2.83142	2.86163	2.86294	2.84285	2.85253
3.2	2.82567	2.85583	2.85803	2.83776	2.84725
3.22	2.81848	2.85041	2.85237	2.83252	2.84211
3.24	2.81504	2.84506	2.84714	2.8274	2.837
3.26	2.81033	2.83923	2.84184	2.82229	2.83191
3.28	2.80384	2.83405	2.83728	2.81714	2.82688
3.3	2.79741	2.82942	2.8322	2.81217	2.82193
3.32	2.79093	2.82415	2.82723	2.80726	2.81702
3.34	2.78645	2.81896	2.82218	2.80261	2.81206
3.36	2.77966	2.81342	2.81701	2.79791	2.80719
3.38	2.77358	2.8088	2.8124	2.79298	2.80246
3.4	2.76712	2.80429	2.80821	2.78842	2.79769
3.42	2.76424	2.79928	2.80312	2.78378	2.79292
3.44	2.75971	2.79501	2.79803	2.779	2.78826
3.46	2.75594	2.79024	2.79347	2.77439	2.78369
3.48	2.75348	2.78526	2.78886	2.76976	2.77917
3.5	2.74788	2.78084	2.78436	2.76521	2.77466
3.52	2.74527	2.77624	2.77919	2.76079	2.77018
3.54	2.74013	2.77152	2.77406	2.7563	2.76574
3.56	2.73486	2.76708	2.76923	2.75191	2.76136
3.58	2.73262	2.76166	2.76465	2.74779	2.75704
3.6	2.7279	2.75655	2.7608	2.74334	2.75276
3.62	2.7234	2.75223	2.75657	2.73899	2.74853
3.64	2.72011	2.74817	2.75273	2.73482	2.74427
3.66	2.71491	2.7434	2.74802	2.73067	2.74005
3.68	2.70893	2.73956	2.74372	2.72657	2.7359
3.7	2.70611	2.73516	2.73967	2.72267	2.73184
3.72	2.70099	2.7313	2.73595	2.71855	2.72781
3.74	2.6978	2.7268	2.73133	2.71427	2.72377
3.76	2.69397	2.72184	2.72765	2.71034	2.71976
3.78	2.69074	2.71752	2.72377	2.70648	2.71582
3.8	2.68667	2.71298	2.71894	2.70243	2.71191
3.82	2.68336	2.70892	2.71467	2.69879	2.70801
3.84	2.68059	2.70483	2.71046	2.69523	2.7042
3.86	2.67823	2.7004	2.70676	2.69156	2.70041
3.88	2.67556	2.69676	2.70284	2.68778	2.69665
3.9	2.67161	2.69237	2.69951	2.6841	2.69297
3.92	2.66822	2.68898	2.69578	2.68037	2.68925
3.94	2.66594	2.68515	2.69241	2.67689	2.68563
3.96	2.66181	2.68165	2.68873	2.67334	2.68206
3.98	2.65886	2.67799	2.68523	2.66967	2.67849
4	2.65502	2.67473	2.68208	2.66608	2.67494
4.02	2.65178	2.6713	2.67865	2.66258	2.6714
4.04	2.64714	2.66795	2.67526	2.65909	2.6679
4.06	2.64242	2.66426	2.6716	2.65583	2.66448
4.08	2.63857	2.66078	2.66783	2.65253	2.66109
4.1	2.63483	2.65729	2.6643	2.64919	2.65771
4.12	2.63225	2.65329	2.66088	2.64587	2.65437
4.14	2.62849	2.65031	2.65772	2.64254	2.65107
4.16	2.62634	2.64667	2.6543	2.63921	2.64781
4.18	2.62416	2.6436	2.65078	2.63606	2.64461
4.2	2.62138	2.64054	2.64712	2.633	2.64143
4.22	2.61579	2.6373	2.64391	2.63006	2.63825
4.24	2.61276	2.63412	2.6406	2.62712	2.6351
4.26	2.61052	2.63045	2.63721	2.62397	2.63197
4.28	2.60791	2.62736	2.6337	2.62091	2.62889
4.3	2.60492	2.62389	2.63083	2.61787	2.62581
4.32	2.6019	2.62101	2.6276	2.61502	2.62277
4.34	2.59668	2.6181	2.62408	2.61209	2.61977
4.36	2.59418	2.615	2.62116	2.60913	2.61683
4.38	2.59165	2.61208	2.61814	2.60622	2.61387
4.4	2.5892	2.60909	2.61528	2.6032	2.61099
4.42	2.5876	2.60629	2.61251	2.60045	2.60813
4.44	2.58566	2.60324	2.60976	2.59757	2.60526
4.46	2.5828	2.60044	2.60713	2.5948	2.60244
4.48	2.57962	2.59752	2.60427	2.59197	2.59966
4.5	2.57777	2.59496	2.60147	2.58926	2.59689
4.52	2.57531	2.59243	2.59889	2.58654	2.59415
4.54	2.57233	2.58964	2.5963	2.58384	2.59146
4.56	2.57067	2.58708	2.59361	2.58105	2.58875
4.58	2.5679	2.5838	2.59085	2.57835	2.58604
4.6	2.56502	2.5814	2.58836	2.57586	2.58338
4.62	2.5622	2.57865	2.58577	2.57344	2.58075
4.64	2.55983	2.57608	2.58316	2.5708	2.57814
4.66	2.55742	2.5737	2.58036	2.56798	2.57557
4.68	2.55444	2.57132	2.57768	2.5655	2.57305
4.7	2.55267	2.56866	2.5753	2.56286	2.57055
4.72	2.5496	2.56601	2.57288	2.56035	2.56808
4.74	2.54767	2.56355	2.57021	2.55808	2.56562
4.76	2.54608	2.56136	2.56783	2.55574	2.56317
4.78	2.54383	2.55862	2.56532	2.55331	2.56076
4.8	2.54069	2.55616	2.56308	2.55097	2.55838
4.82	2.5375	2.5537	2.56056	2.5486	2.55602
4.84	2.53552	2.55157	2.55819	2.54643	2.55368
4.86	2.53378	2.54929	2.55617	2.54405	2.55136
4.88	2.53262	2.54652	2.55404	2.54184	2.54908
4.9	2.53043	2.54434	2.55174	2.53971	2.54679
4.92	2.52866	2.54199	2.54948	2.53748	2.54454
4.94	2.52612	2.53958	2.54707	2.53537	2.5423
4.96	2.52409	2.53719	2.54462	2.53316	2.54011
4.98	2.5216	2.53529	2.54226	2.53114	2.53791
5	2.5194	2.53272	2.54016	2.52912	2.53575
5.02	2.51731	2.53082	2.53779	2.52695	2.53359
5.04	2.5152	2.52832	2.53561	2.52483	2.53145
5.06	2.51376	2.52631	2.53304	2.52271	2.52936
5.08	2.51267	2.52432	2.53109	2.52072	2.52726
5.1	2.50982	2.52242	2.52896	2.51872	2.52517
5.12	2.50719	2.52055	2.52689	2.51676	2.52311
5.14	2.5046	2.5185	2.52484	2.51476	2.52108
5.16	2.50332	2.51642	2.52273	2.51268	2.51906
5.18	2.5025	2.51452	2.52082	2.51072	2.51706
5.2	2.50123	2.51266	2.51878	2.50887	2.51508
5.22	2.50027	2.51061	2.51682	2.507	2.51313
5.24	2.49784	2.50874	2.51494	2.50504	2.51119
5.26	2.49525	2.50689	2.51295	2.50321	2.50926
5.28	2.49331	2.50521	2.51119	2.50143	2.50737
5.3	2.49123	2.50318	2.50948	2.49966	2.50551
5.32	2.48958	2.50148	2.50765	2.49788	2.50363
5.34	2.488	2.49956	2.50568	2.49604	2.50178
5.36	2.48611	2.49764	2.50376	2.49429	2.49995
5.38	2.48418	2.49582	2.50202	2.49248	2.49813
5.4	2.48252	2.49408	2.5004	2.49074	2.49633
5.42	2.48103	2.49226	2.49877	2.48906	2.49454
5.44	2.47836	2.49053	2.49705	2.48731	2.4928
5.46	2.47706	2.48903	2.49536	2.48554	2.49105
5.48	2.47564	2.48746	2.4937	2.48385	2.48934
5.5	2.47323	2.48606	2.49204	2.48213	2.48763
5.52	2.4715	2.48441	2.49036	2.48057	2.48593
5.54	2.47045	2.48289	2.48878	2.47887	2.48428
5.56	2.46883	2.4812	2.48718	2.47723	2.48262
5.58	2.46794	2.47969	2.48551	2.47565	2.48098
5.6	2.46682	2.47802	2.48383	2.47407	2.47935
5.62	2.46578	2.47653	2.48213	2.47253	2.47774
5.64	2.46467	2.4749	2.48053	2.47103	2.47616
5.66	2.46355	2.47339	2.47904	2.46944	2.47459
5.68	2.46199	2.47183	2.47758	2.46788	2.47304
5.7	2.46054	2.47023	2.47606	2.46628	2.47147
5.72	2.45838	2.46879	2.47456	2.46478	2.46992
5.74	2.45679	2.46723	2.47289	2.46332	2.4684
5.76	2.45539	2.46575	2.47143	2.46192	2.46689
5.78	2.45453	2.46419	2.46994	2.46042	2.46539
5.8	2.45388	2.46262	2.46843	2.45898	2.46391
5.82	2.4527	2.46127	2.46701	2.45761	2.46244
5.84	2.45112	2.45971	2.46554	2.45622	2.46099
5.86	2.45011	2.45838	2.46409	2.45484	2.45955
5.88	2.44892	2.45701	2.46255	2.45348	2.45812
5.9	2.44764	2.45554	2.46089	2.4522	2.45673
5.92	2.44637	2.45407	2.45957	2.45077	2.45533
5.94	2.44505	2.4529	2.45811	2.44942	2.45394
5.96	2.44372	2.4516	2.45664	2.44812	2.45256
5.98	2.4422	2.45041	2.45523	2.4469	2.4512
6	2.44108	2.44898	2.45383	2.44557	2.44985
6.02	2.44001	2.44773	2.45269	2.44424	2.44852
6.04	2.43827	2.44636	2.45108	2.44302	2.44719
6.06	2.43727	2.44519	2.44973	2.44176	2.44588
6.08	2.43631	2.44376	2.44842	2.44059	2.44458
6.1	2.43527	2.44256	2.44685	2.43933	2.44329
6.12	2.43429	2.44124	2.44567	2.43815	2.44202
6.14	2.43347	2.44011	2.44451	2.43689	2.44077
6.16	2.43239	2.43854	2.44322	2.43561	2.43952
6.18	2.43154	2.43734	2.44187	2.43446	2.43828
6.2	2.43024	2.43615	2.44077	2.43326	2.43707
6.22	2.42853	2.43502	2.43964	2.43214	2.43586
6.24	2.42738	2.43379	2.43841	2.43105	2.43467
6.26	2.42594	2.43266	2.43712	2.42998	2.43349
6.28	2.42474	2.43146	2.43601	2.42885	2.43232
6.3	2.42358	2.43021	2.43484	2.42776	2.43115
6.32	2.42232	2.42921	2.43375	2.42665	2.43001
6.34	2.42179	2.42797	2.43262	2.42559	2.42888
6.36	2.421	2.42689	2.43152	2.42457	2.42775
6.38	2.41987	2.42575	2.43025	2.42352	2.42664
6.4	2.4189	2.42461	2.42914	2.42244	2.42552
6.42	2.41794	2.42351	2.42812	2.42132	2.42442
6.44	2.41701	2.42237	2.42709	2.42033	2.42334
6.46	2.4159	2.42139	2.42616	2.41931	2.42227
6.48	2.41531	2.42026	2.42511	2.41828	2.42121
6.5	2.41437	2.41927	2.42391	2.41725	2.42014
6.52	2.41276	2.41832	2.42268	2.41617	2.41912
6.54	2.4118	2.41734	2.42179	2.41511	2.41808
6.56	2.41101	2.4163	2.42051	2.41416	2.41705
6.58	2.40973	2.41511	2.41951	2.41317	2.41604
6.6	2.40889	2.41421	2.41856	2.41213	2.41503
6.62	2.40814	2.4133	2.4177	2.41117	2.41404
6.64	2.40733	2.41231	2.41672	2.41025	2.41306
6.66	2.40673	2.41142	2.41575	2.40932	2.41207
6.68	2.40597	2.41053	2.41491	2.40837	2.4111
6.7	2.4053	2.40958	2.41395	2.40746	2.41013
6.72	2.40436	2.40868	2.41294	2.40652	2.40919
6.74	2.40362	2.40783	2.41205	2.40561	2.40825
6.76	2.40298	2.40696	2.41112	2.40474	2.40731
6.78	2.40167	2.40623	2.41011	2.40383	2.40639
6.8	2.40067	2.4054	2.40914	2.40295	2.40548
6.82	2.39947	2.40467	2.40829	2.40205	2.40458
6.84	2.39825	2.40387	2.4074	2.40126	2.40369
6.86	2.39728	2.40292	2.40653	2.40039	2.4028
6.88	2.39617	2.40209	2.40554	2.39955	2.40193
6.9	2.39556	2.40107	2.40478	2.39873	2.40106
6.92	2.39475	2.40007	2.404	2.39792	2.40019
6.94	2.39397	2.39924	2.40307	2.39711	2.39933
6.96	2.39329	2.39845	2.40225	2.39635	2.39849
6.98	2.39259	2.3976	2.4015	2.39551	2.39764
7	2.39213	2.39689	2.40067	2.3947	2.3968
7.02	2.3914	2.39622	2.39989	2.3939	2.39597
7.04	2.39067	2.39546	2.39914	2.39315	2.39516
7.06	2.39	2.39468	2.39815	2.3924	2.39436
7.08	2.38933	2.39405	2.39724	2.39161	2.39357
7.1	2.3886	2.39326	2.39648	2.39083	2.39279
7.12	2.38782	2.39245	2.3957	2.39007	2.39201
7.14	2.38724	2.39157	2.39493	2.38933	2.39123
7.16	2.3865	2.39102	2.39414	2.38855	2.39045
7.18	2.38592	2.39024	2.39344	2.38788	2.38969
7.2	2.38534	2.38962	2.39275	2.38718	2.38895
7.22	2.38489	2.38888	2.39202	2.38649	2.3882
7.24	2.38424	2.38819	2.39129	2.38582	2.38746
7.26	2.38368	2.38751	2.39053	2.38512	2.38673
7.28	2.38327	2.38678	2.38971	2.38443	2.38601
7.3	2.38269	2.38607	2.38888	2.38378	2.3853
7.32	2.38201	2.38533	2.38814	2.38311	2.38457
7.34	2.38119	2.3846	2.38744	2.38244	2.38387
7.36	2.38027	2.38395	2.38666	2.38178	2.38316
7.38	2.3793	2.38333	2.38592	2.38114	2.38245
7.4	2.37852	2.38269	2.38524	2.38052	2.38177
7.42	2.37801	2.38199	2.38446	2.37989	2.38109
7.44	2.37729	2.38133	2.38368	2.37928	2.38041
7.46	2.37685	2.38076	2.38288	2.37868	2.37975
7.48	2.3762	2.38014	2.38226	2.37803	2.37909
7.5	2.37548	2.37949	2.38161	2.37742	2.37843
7.52	2.3749	2.37874	2.38098	2.37682	2.37777
7.54	2.37453	2.37811	2.38038	2.37623	2.37713
7.56	2.37412	2.37743	2.3797	2.37564	2.3765
7.58	2.37373	2.37691	2.3791	2.37502	2.37587
7.6	2.37316	2.37621	2.37852	2.37448	2.37524
7.62	2.37266	2.37562	2.3779	2.37389	2.37462
7.64	2.37199	2.375	2.37726	2.37333	2.374
7.66	2.3714	2.37446	2.37677	2.37278	2.37339
7.68	2.37057	2.3739	2.37618	2.37222	2.3728
7.7	2.37016	2.37338	2.37565	2.37167	2.3722
7.72	2.36971	2.37284	2.37507	2.37111	2.37161
7.74	2.36927	2.37226	2.37441	2.37051	2.37103
7.76	2.36876	2.37171	2.37382	2.37001	2.37045
7.78	2.36826	2.3712	2.37332	2.36949	2.36988
7.8	2.36784	2.37064	2.37268	2.36898	2.36932
7.82	2.36721	2.37016	2.37212	2.36845	2.36876
7.84	2.36664	2.36959	2.37157	2.36793	2.3682
7.86	2.36599	2.3691	2.37107	2.36743	2.36765
7.88	2.36553	2.36852	2.37047	2.3669	2.36711
7.9	2.36496	2.36792	2.36996	2.36639	2.36655
7.92	2.36451	2.36737	2.36943	2.3659	2.36602
7.94	2.36404	2.36692	2.36887	2.36539	2.3655
7.96	2.36354	2.36642	2.36841	2.36488	2.36497
7.98	2.36291	2.36594	2.36794	2.36441	2.36446
8	2.36242	2.36544	2.36741	2.36394	2.36393
8.02	2.36203	2.36486	2.3669	2.36349	2.36341
8.04	2.36167	2.36441	2.36644	2.36305	2.3629
8.06	2.36137	2.36387	2.36593	2.36258	2.36241
8.08	2.36092	2.36341	2.36544	2.36212	2.3619
8.1	2.36046	2.36294	2.36493	2.36168	2.36141
8.12	2.36017	2.36244	2.3645	2.36122	2.36092
8.14	2.3598	2.362	2.36397	2.36076	2.36043
8.16	2.35943	2.36155	2.36355	2.36031	2.35996
8.18	2.3591	2.36112	2.36307	2.35989	2.35949
8.2	2.3586	2.36066	2.36265	2.35946	2.35902
8.22	2.35817	2.36024	2.36223	2.35904	2.35856
8.24	2.35776	2.35978	2.36179	2.35859	2.3581
8.26	2.35744	2.35932	2.36132	2.35817	2.35765
8.28	2.35704	2.35891	2.36084	2.35776	2.35719
8.3	2.35656	2.35854	2.36042	2.35737	2.35674
8.32	2.3563	2.3581	2.35993	2.35697	2.35631
8.34	2.35586	2.3577	2.35952	2.35658	2.35588
8.36	2.35547	2.35727	2.35914	2.35619	2.35544
8.38	2.35507	2.3569	2.35874	2.3558	2.35501
8.4	2.35462	2.35643	2.35837	2.35541	2.35458
8.42	2.35432	2.35602	2.35794	2.35503	2.35416
8.44	2.35412	2.35558	2.35745	2.35465	2.35374
8.46	2.35393	2.35525	2.3571	2.35428	2.35333
8.48	2.35363	2.35491	2.35668	2.3539	2.35292
8.5	2.3533	2.35455	2.35628	2.35355	2.35251
8.52	2.35285	2.35423	2.3559	2.3532	2.3521
8.54	2.35251	2.35383	2.35548	2.35284	2.3517
8.56	2.35219	2.35346	2.3551	2.3525	2.3513
8.58	2.35178	2.35317	2.35466	2.35212	2.35091
8.6	2.35143	2.35283	2.35427	2.35178	2.35052
8.62	2.3511	2.35245	2.35391	2.35143	2.35014
8.64	2.35084	2.35211	2.35358	2.35109	2.34976
8.66	2.35061	2.35176	2.35318	2.35074	2.34938
8.68	2.35039	2.35136	2.35278	2.35041	2.34901
8.7	2.35018	2.35103	2.3524	2.35005	2.34864
8.72	2.35001	2.35072	2.35207	2.34972	2.34827
8.74	2.34957	2.35038	2.35169	2.3494	2.34791
8.76	2.34935	2.35004	2.35136	2.34905	2.34755
8.78	2.34904	2.34964	2.351	2.34873	2.3472
8.8	2.34881	2.3493	2.3506	2.34841	2.34684
8.82	2.34851	2.34893	2.35025	2.34809	2.3465
8.84	2.34824	2.34862	2.34996	2.34777	2.34615
8.86	2.34796	2.34831	2.34967	2.34746	2.34581
8.88	2.34765	2.34802	2.34935	2.34714	2.34547
8.9	2.34742	2.34768	2.34908	2.34683	2.34513
8.92	2.34717	2.34738	2.34874	2.34653	2.3448
8.94	2.34686	2.34709	2.34839	2.34622	2.34447
8.96	2.34651	2.3468	2.34811	2.34593	2.34415
8.98	2.34616	2.3465	2.34777	2.34564	2.34382
9	2.34593	2.3462	2.34743	2.34535	2.3435
9.02	2.34562	2.34591	2.34714	2.34508	2.34318
9.04	2.34522	2.34561	2.3468	2.3448	2.34288
9.06	2.34492	2.3453	2.34652	2.34452	2.34257
9.08	2.3447	2.34498	2.34622	2.34424	2.34226
9.1	2.34451	2.34472	2.34592	2.34398	2.34196
9.12	2.34422	2.34443	2.34564	2.3437	2.34165
9.14	2.34399	2.34414	2.34535	2.34343	2.34135
9.16	2.34365	2.34388	2.34507	2.34316	2.34105
9.18	2.34324	2.3436	2.34475	2.34289	2.34075
9.2	2.34282	2.34335	2.34448	2.34263	2.34047
9.22	2.3426	2.34307	2.3442	2.34237	2.34018
9.24	2.34241	2.34279	2.34389	2.34211	2.3399
9.26	2.34214	2.34249	2.34361	2.34186	2.33961
9.28	2.34192	2.34226	2.3433	2.34161	2.33934
9.3	2.34151	2.34197	2.34302	2.34135	2.33906
9.32	2.34124	2.34172	2.3428	2.34111	2.33879
9.34	2.341	2.34146	2.34257	2.34086	2.33852
9.36	2.34079	2.34125	2.34224	2.3406	2.33825
9.38	2.34056	2.341	2.34202	2.34036	2.33799
9.4	2.34039	2.34077	2.34177	2.34012	2.33773
9.42	2.34017	2.34052	2.34153	2.33988	2.33747
9.44	2.33995	2.34029	2.34128	2.33964	2.33721
9.46	2.33969	2.34004	2.34103	2.33941	2.33694
9.48	2.33949	2.3398	2.34081	2.33918	2.33669
9.5	2.33922	2.33957	2.34057	2.33894	2.33644
9.52	2.33894	2.33936	2.34037	2.33873	2.33619
