# Max change (t), [t] - время свободного пробега
0.02	4.96447	1.01122	1.01038
0.04	4.93771	1.02593	1.02244
0.06	4.91218	1.03911	1.03477
0.08	4.88942	1.04979	1.04686
0.1	4.86122	1.06332	1.06153
0.12	4.83584	1.07639	1.07384
0.14	4.81145	1.08895	1.08567
0.16	4.78503	1.10231	1.09873
0.18	4.76008	1.1149	1.11109
0.2	4.73333	1.12863	1.12411
0.22	4.70931	1.14098	1.13578
0.24	4.68565	1.15253	1.14789
0.26	4.66128	1.16381	1.16098
0.28	4.6367	1.17689	1.17247
0.3	4.61497	1.18782	1.18328
0.32	4.59106	1.19991	1.1951
0.34	4.56699	1.21343	1.20565
0.36	4.54421	1.22388	1.21798
0.38	4.52164	1.23416	1.23027
0.4	4.50021	1.24511	1.24075
0.42	4.47766	1.25619	1.25221
0.44	4.45435	1.26835	1.26337
0.46	4.43552	1.27837	1.27218
0.48	4.41403	1.28964	1.28239
0.5	4.39313	1.30049	1.29245
0.52	4.37226	1.31024	1.30356
0.54	4.35225	1.31933	1.31448
0.56	4.3333	1.32929	1.32347
0.58	4.31467	1.33832	1.33308
0.6	4.29509	1.34869	1.34228
0.62	4.27461	1.35935	1.35211
0.64	4.25608	1.36886	1.36113
0.66	4.23592	1.37819	1.37195
0.68	4.21735	1.38771	1.38102
0.7	4.19695	1.39764	1.39148
0.72	4.17641	1.40729	1.40237
0.74	4.15779	1.41605	1.41223
0.76	4.14032	1.4252	1.42055
0.78	4.12276	1.43363	1.42968
0.8	4.1055	1.44232	1.43825
0.82	4.08828	1.45093	1.44687
0.84	4.07266	1.45847	1.45493
0.86	4.05471	1.46664	1.46472
0.88	4.03685	1.47542	1.4738
0.9	4.02133	1.48338	1.48136
0.92	4.00418	1.49173	1.49016
0.94	3.98852	1.49989	1.49766
0.96	3.972	1.50781	1.50626
0.98	3.9554	1.51652	1.51414
1	3.93982	1.52433	1.52192
1.02	3.92507	1.53169	1.52931
1.04	3.90949	1.53975	1.53682
1.06	3.89244	1.54861	1.54502
1.08	3.87773	1.55645	1.55189
1.1	3.86334	1.56369	1.55904
1.12	3.84803	1.57129	1.56675
1.14	3.83357	1.57923	1.57327
1.16	3.81904	1.58626	1.58077
1.18	3.80369	1.59396	1.58842
1.2	3.78895	1.60149	1.59563
1.22	3.77395	1.60924	1.60287
1.24	3.75988	1.61631	1.60988
1.26	3.74504	1.62373	1.6173
1.28	3.73092	1.63115	1.62399
1.3	3.71798	1.63767	1.63042
1.32	3.70503	1.64435	1.63669
1.34	3.6909	1.65112	1.64406
1.36	3.67777	1.65787	1.65042
1.38	3.66352	1.66538	1.65717
1.4	3.64952	1.67209	1.66446
1.42	3.63722	1.67791	1.67093
1.44	3.6241	1.6847	1.67727
1.46	3.61037	1.69152	1.68417
1.48	3.59834	1.69746	1.69026
1.5	3.58597	1.70337	1.69673
1.52	3.57337	1.70992	1.70277
1.54	3.55975	1.71627	1.71005
1.56	3.54666	1.72271	1.7167
1.58	3.53443	1.72888	1.72276
1.6	3.52273	1.73468	1.72866
1.62	3.51122	1.74014	1.7347
1.64	3.5001	1.74552	1.74045
1.66	3.48885	1.75118	1.74604
1.68	3.47813	1.75649	1.75145
1.7	3.46694	1.76168	1.75744
1.72	3.45593	1.76709	1.76304
1.74	3.44441	1.77285	1.76881
1.76	3.4328	1.77879	1.77448
1.78	3.42265	1.78362	1.77981
1.8	3.41255	1.78844	1.78509
1.82	3.40188	1.7938	1.79039
1.84	3.39189	1.79881	1.79537
1.86	3.38222	1.80362	1.80023
1.88	3.37236	1.8087	1.80501
1.9	3.36162	1.81438	1.81006
1.92	3.35122	1.8198	1.81505
1.94	3.34166	1.82431	1.8201
1.96	3.33224	1.82911	1.82472
1.98	3.32297	1.8337	1.8294
2	3.31357	1.8384	1.8341
2.02	3.30345	1.84348	1.83914
2.04	3.294	1.84806	1.84401
2.06	3.28432	1.85286	1.84889
2.08	3.27486	1.85733	1.85388
2.1	3.26555	1.86196	1.85855
2.12	3.25647	1.86662	1.86297
2.14	3.24817	1.87081	1.86709
2.16	3.23889	1.8755	1.87167
2.18	3.23008	1.87993	1.87606
2.2	3.22121	1.88436	1.8805
2.22	3.21279	1.88856	1.88472
2.24	3.20415	1.89292	1.889
2.26	3.19521	1.89751	1.89334
2.28	3.18682	1.90153	1.89772
2.3	3.17793	1.90587	1.90227
2.32	3.17032	1.90959	1.90616
2.34	3.16181	1.91424	1.91003
2.36	3.15345	1.91846	1.91416
2.38	3.14585	1.92216	1.91805
2.4	3.13827	1.926	1.92179
2.42	3.13021	1.93018	1.92567
2.44	3.12237	1.93419	1.9295
2.46	3.11524	1.93759	1.93323
2.48	3.10792	1.94126	1.93689
2.5	3.101	1.94478	1.94029
2.52	3.09319	1.94852	1.94435
2.54	3.08536	1.95209	1.94862
2.56	3.07781	1.95571	1.95255
2.58	3.07054	1.95941	1.95612
2.6	3.06306	1.96296	1.96004
2.62	3.05599	1.96659	1.96349
2.64	3.04835	1.9701	1.96761
2.66	3.04163	1.97342	1.97102
2.68	3.03523	1.97658	1.97425
2.7	3.02821	1.98004	1.97781
2.72	3.02159	1.98315	1.98132
2.74	3.0151	1.98631	1.98465
2.76	3.00834	1.9898	1.98793
2.78	3.00205	1.99292	1.9911
2.8	2.99545	1.99635	1.99427
2.82	2.98906	1.9995	1.99751
2.84	2.98272	2.00271	2.00064
2.86	2.97649	2.00585	2.00373
2.88	2.97007	2.00922	2.00678
2.9	2.96422	2.01224	2.00961
2.92	2.95791	2.01535	2.01281
2.94	2.9519	2.0183	2.01587
2.96	2.94559	2.0212	2.01928
2.98	2.93939	2.02402	2.02266
3	2.93365	2.02692	2.02549
3.02	2.92804	2.0298	2.02823
3.04	2.92246	2.03255	2.03106
3.06	2.9165	2.03552	2.03405
3.08	2.9107	2.03858	2.03679
3.1	2.90501	2.04118	2.03989
3.12	2.89893	2.04434	2.04279
3.14	2.89349	2.04715	2.04543
3.16	2.88813	2.04977	2.04817
3.18	2.883	2.05218	2.05088
3.2	2.87741	2.0552	2.05345
3.22	2.87189	2.05803	2.05615
3.24	2.86664	2.06042	2.05901
3.26	2.8617	2.06296	2.06141
3.28	2.85669	2.06546	2.06391
3.3	2.85126	2.06814	2.06667
3.32	2.846	2.07074	2.06932
3.34	2.84086	2.07314	2.07206
3.36	2.83556	2.07565	2.07486
3.38	2.83083	2.07794	2.07729
3.4	2.82612	2.08033	2.07962
3.42	2.82154	2.0826	2.08192
3.44	2.81697	2.08488	2.08422
3.46	2.81201	2.08734	2.08671
3.48	2.80756	2.08953	2.08898
3.5	2.80296	2.09175	2.09136
3.52	2.79846	2.09377	2.09384
3.54	2.79372	2.09605	2.0963
3.56	2.78915	2.09831	2.09861
3.58	2.78491	2.10055	2.1006
3.6	2.78027	2.10281	2.10298
3.62	2.77581	2.10512	2.10513
3.64	2.77144	2.1073	2.10733
3.66	2.76735	2.10927	2.10945
3.68	2.76317	2.11136	2.11154
